system:index,NDVI,Soil_Moisture,VH,VV,.geo
2222,0.2686969,6.08763,-16.711894975810864,-9.885723580570312,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.65935631213263,15.22644406582589]}"
2223,0.21850534,6.08763,-16.709538746441986,-10.439473635041274,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.74918784054458,15.22644406582589]}"
2224,0.27362204,7.755873,-15.708759429497444,-8.683011035196328,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.83901936895654,15.22644406582589]}"
2225,0.18457678,8.596377,-14.729495295306608,-8.058992833835333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.92885089736849,15.22644406582589]}"
2226,0.17067786,8.596377,-16.84012163845877,-9.855977962220074,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.01868242578044,15.22644406582589]}"
2227,0.15352611,8.3693285,-16.49393251998486,-9.644331739494671,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.10851395419239,15.22644406582589]}"
2228,0.3419355,8.892067,-16.547615527574735,-10.00830399839783,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.19834548260434,15.22644406582589]}"
2229,0.23311773,8.892067,-20.5416868625994,-10.881957567205145,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.2881770110163,15.22644406582589]}"
2230,0.2918268,8.427509,-18.67779480435248,-10.184313194964378,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.37800853942825,15.22644406582589]}"
2231,0.38345498,8.427509,-16.708204546655466,-10.275704042218322,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.4678400678402,15.22644406582589]}"
2232,0.30829015,7.572201,-17.98529390818818,-10.283858897027393,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.55767159625215,15.22644406582589]}"
2233,0.41258353,6.409747,-13.332396557305595,-6.466301466383605,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.6475031246641,15.22644406582589]}"
2234,0.48172557,6.409747,-12.338833919921036,-4.577713900055677,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.73733465307606,15.22644406582589]}"
2235,0.40854028,6.685171,-14.299976426329975,-6.8345794011216725,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.82716618148801,15.22644406582589]}"
2236,0.37181777,7.7081704,-14.150570065345471,-7.25209934379782,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.91699770989996,15.22644406582589]}"
2237,0.7122642,14.798861,-12.984583813343498,-6.279913990968278,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.06609517565454,15.31627559423784]}"
2238,0.51149046,14.46797,-14.58651029957016,-8.034468120844657,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.1559267040665,15.31627559423784]}"
2239,0.6136434,14.46797,-14.105089214427739,-7.312680502214855,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.24575823247845,15.31627559423784]}"
2240,0.7458109,14.421219,-14.138020802716524,-7.379140465544158,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.3355897608904,15.31627559423784]}"
2241,-0.00472255,12.934191,-21.315381690212597,-13.842490274574779,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.42542128930235,15.31627559423784]}"
2242,0.7817629,12.934191,-12.876641660253817,-6.009133320394959,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.51525281771431,15.31627559423784]}"
2243,0.5527399,12.771405,-13.313287945200678,-6.084555050826168,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.60508434612626,15.31627559423784]}"
2244,0.5454045,9.907944,-13.194673920099245,-5.958560664223244,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.69491587453821,15.31627559423784]}"
2245,0.43911293,9.907944,-15.43377125441717,-8.767025337633642,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.78474740295016,15.31627559423784]}"
2246,0.4257921,10.701938,-14.457432088858134,-7.237958880884174,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.87457893136211,15.31627559423784]}"
2247,0.3962068,11.283258,-16.061828050233053,-8.878897462741687,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.96441045977407,15.31627559423784]}"
2248,0.5015755,11.283258,-15.056438973019368,-8.598902312357769,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.05424198818602,15.31627559423784]}"
2249,0.25753355,8.789336,-16.174590222597864,-9.320145509049954,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.14407351659797,15.31627559423784]}"
2250,0.32797945,8.789336,-17.876180216779595,-10.72694669973999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.23390504500992,15.31627559423784]}"
2251,0.26993865,10.830812,-18.56913818276796,-10.990500293331738,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.32373657342187,15.31627559423784]}"
2252,0.32908088,8.815354,-18.695183836523434,-11.223921212264177,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.41356810183383,15.31627559423784]}"
2253,0.31811354,8.815354,-18.48403659901456,-11.061358085758677,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.50339963024578,15.31627559423784]}"
2254,0.22851777,8.774443,-17.475550549484268,-10.428164785302783,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.59323115865773,15.31627559423784]}"
2255,0.22642773,7.11183,-17.467212027578604,-9.674251853597386,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.68306268706968,15.31627559423784]}"
2256,0.20315275,7.11183,-19.060060750147688,-11.32166562119737,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.77289421548164,15.31627559423784]}"
2257,0.1912507,7.028273,-21.52164269819755,-12.214341742311031,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.86272574389359,15.31627559423784]}"
2258,0.20553596,6.686898,-19.5740927580556,-11.33643079128868,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.95255727230554,15.31627559423784]}"
2259,0.28476822,6.686898,-17.226306683101804,-9.840862191707927,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.04238880071749,15.31627559423784]}"
2260,0.3253078,6.485756,-17.938910387786738,-10.525125547302025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.13222032912944,15.31627559423784]}"
2261,0.23831776,7.47422,-16.91262134825061,-9.691821401513284,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.2220518575414,15.31627559423784]}"
2262,0.3127413,7.47422,-17.79592162643253,-9.184976011941565,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.31188338595335,15.31627559423784]}"
2263,0.34634387,4.9237857,-16.904991148262177,-9.617394268210951,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.4017149143653,15.31627559423784]}"
2264,0.30600214,4.9237857,-15.698100536675582,-8.896738151670078,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.49154644277725,15.31627559423784]}"
2265,0.28214473,7.4137106,-16.29030359790311,-9.210357252711544,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.5813779711892,15.31627559423784]}"
2266,0.3551001,5.733282,-17.353778075964712,-10.294897644716887,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.67120949960116,15.31627559423784]}"
2267,0.2434097,5.733282,-18.60134928685109,-10.847865936495849,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.76104102801311,15.31627559423784]}"
2268,0.28451043,6.2382646,-18.099365411543292,-10.426774923481183,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.85087255642506,15.31627559423784]}"
2269,0.29538548,5.6004148,-17.330378529809238,-9.605040999752896,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.94070408483701,15.31627559423784]}"
2270,0.45065033,5.6004148,-18.176782247169378,-10.529527199447038,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.03053561324897,15.31627559423784]}"
2271,0.3318348,5.4904,-21.33412709961732,-12.38972899914148,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.12036714166092,15.31627559423784]}"
2272,0.20463909,5.163738,-19.3157184781049,-11.701709945520996,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.21019867007287,15.31627559423784]}"
2273,0.17051193,5.163738,-22.334653275266966,-12.65491612272692,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.30003019848482,15.31627559423784]}"
2274,0.14277163,4.7582574,-23.57230034679118,-13.069054159687498,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.38986172689677,15.31627559423784]}"
2275,0.19168039,4.7582574,-23.24350432954256,-13.50399359112549,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47969325530873,15.31627559423784]}"
2276,0.18869184,4.940909,-17.405825914509638,-10.616567777767012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56952478372068,15.31627559423784]}"
2277,0.19324669,5.3781743,-16.317751251213515,-9.88046497916406,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.65935631213263,15.31627559423784]}"
2278,0.18449198,5.3781743,-18.033821896759527,-11.035275356191526,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.74918784054458,15.31627559423784]}"
2279,0.18851557,7.478936,-15.640651860476364,-9.286655600913509,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.83901936895654,15.31627559423784]}"
2280,0.20753005,6.913378,-16.874476322055894,-9.746000997282074,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.92885089736849,15.31627559423784]}"
2281,0.30207306,6.913378,-16.418469650347834,-9.238046777540532,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.01868242578044,15.31627559423784]}"
2282,0.16986899,8.431954,-15.61080474437917,-8.938393040560245,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.10851395419239,15.31627559423784]}"
2283,0.17664671,8.495702,-15.726012504777271,-9.299649984827,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.19834548260434,15.31627559423784]}"
2284,0.35478967,8.495702,-18.298542019604277,-10.443186581019328,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.2881770110163,15.31627559423784]}"
2285,0.4180881,8.173446,-16.93970231579383,-9.758113585805168,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.37800853942825,15.31627559423784]}"
2286,0.38040823,8.173446,-17.183092415109385,-9.906271807666922,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.4678400678402,15.31627559423784]}"
2287,0.23634031,7.955001,-17.4375172986147,-9.836475942259426,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.55767159625215,15.31627559423784]}"
2288,0.4517192,6.826069,-13.837918835119833,-6.503875059723052,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.6475031246641,15.31627559423784]}"
2289,0.488214,6.826069,-13.177692767481485,-5.99120617196236,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.73733465307606,15.31627559423784]}"
2290,0.41630197,6.918109,-14.595595879415894,-7.615545490175713,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.82716618148801,15.31627559423784]}"
2291,0.2312486,7.35162,-17.61135061250855,-9.805685345843722,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.91699770989996,15.31627559423784]}"
2292,0.5951643,15.031273,-13.534416605273513,-6.7358804151632015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.06609517565454,15.406107122649793]}"
2293,0.3752817,14.44579,-13.999667787924473,-7.026778668645409,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.1559267040665,15.406107122649793]}"
2294,0.70541763,14.44579,-12.917648920903293,-6.173063054045235,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.24575823247845,15.406107122649793]}"
2295,0.39279112,14.246103,-13.220169466874356,-5.273650345508756,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.3355897608904,15.406107122649793]}"
2296,0.4401633,13.343611,-13.211164501832032,-6.600385833815137,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.42542128930235,15.406107122649793]}"
2297,0.68545824,13.343611,-13.53005718631013,-6.636509431503745,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.51525281771431,15.406107122649793]}"
2298,0.5507963,9.9656,-13.47763248909951,-6.474173545461959,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.60508434612626,15.406107122649793]}"
2299,0.3732081,9.088372,-13.738403488376473,-6.432807030066076,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.69491587453821,15.406107122649793]}"
2300,0.4660246,9.088372,-15.546815525751764,-9.071538101812259,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.78474740295016,15.406107122649793]}"
2301,0.44020355,8.097643,-14.773438854855097,-7.657044147149163,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.87457893136211,15.406107122649793]}"
2302,0.3903976,7.47839,-15.565222712481805,-8.484627909119155,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.96441045977407,15.406107122649793]}"
2303,0.38962957,7.47839,-15.226107561288947,-8.01999221192057,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.05424198818602,15.406107122649793]}"
2304,0.32540676,10.6430235,-19.13804451538624,-11.287998756048635,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.14407351659797,15.406107122649793]}"
2305,0.3073834,10.6430235,-19.213119650216235,-11.397139391673372,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.23390504500992,15.406107122649793]}"
2306,0.38763884,9.011431,-17.113733514132768,-9.707330509705052,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.32373657342187,15.406107122649793]}"
2307,0.2981471,9.349794,-18.08941057030256,-10.496596339847207,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.41356810183383,15.406107122649793]}"
2308,0.32761788,9.349794,-17.424481717043363,-10.805448274934811,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.50339963024578,15.406107122649793]}"
2309,0.30563462,9.0515995,-15.620165570635395,-9.155762083833919,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.59323115865773,15.406107122649793]}"
2310,0.18327183,7.3561144,-20.41738528052526,-12.238843317484905,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.68306268706968,15.406107122649793]}"
2311,0.21413612,7.3561144,-19.782112955247683,-12.13780047835149,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.77289421548164,15.406107122649793]}"
2312,0.2714324,5.852518,-19.4562600956479,-11.91094762008187,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.86272574389359,15.406107122649793]}"
2313,0.18046996,5.7350082,-20.189039281372562,-11.561739282114225,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.95255727230554,15.406107122649793]}"
2314,0.2631579,5.7350082,-19.133639689901717,-11.435073685777354,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.04238880071749,15.406107122649793]}"
2315,0.30386153,6.544069,-18.641336222510116,-10.60246972734596,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.13222032912944,15.406107122649793]}"
2316,0.23010252,6.6907673,-17.623828209029654,-10.189410573323283,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.2220518575414,15.406107122649793]}"
2317,0.22653016,6.6907673,-17.276319927118035,-9.46779110357187,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.31188338595335,15.406107122649793]}"
2318,0.3754881,6.496667,-14.624151932763791,-7.68644524277456,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.4017149143653,15.406107122649793]}"
2319,0.25034547,6.496667,-16.451473213730996,-8.713929461504065,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.49154644277725,15.406107122649793]}"
2320,0.37066567,6.3732595,-14.817218653416706,-7.881703312103385,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.5813779711892,15.406107122649793]}"
2321,0.40822932,6.261576,-16.991654677204657,-9.699017813859081,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.67120949960116,15.406107122649793]}"
2322,0.33395132,6.261576,-19.86590810487727,-11.364239813781712,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.76104102801311,15.406107122649793]}"
2323,0.36535662,6.239407,-18.56066816678478,-10.970768979305488,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.85087255642506,15.406107122649793]}"
2324,0.48480463,5.9152246,-18.566017746652758,-11.09434644505143,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.94070408483701,15.406107122649793]}"
2325,0.3737421,5.9152246,-17.416931179699816,-10.346147162780056,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.03053561324897,15.406107122649793]}"
2326,0.21681625,5.064447,-19.555164384100017,-11.54634351955001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.12036714166092,15.406107122649793]}"
